Linux 5.15.0-187-generic (node0.katieyan-315918.ldos-ut-pg0.wisc.cloudlab.us) 	09/14/26 	_x86_64_	(32 CPU)

04:46:33        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:12          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12          4     54.55      0.00     45.45      0.00      0.00      0.00
04:47:12          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         12      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         13      0.99      0.00      0.99      0.00      0.00     98.02
04:47:12         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:12         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:12        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:13        all      3.16      0.00      0.06      0.00      0.00     96.78
04:47:13          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13          1      0.00      0.00      0.99      0.00      0.00     99.01
04:47:13          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13          4     99.01      0.00      0.99      0.00      0.00      0.00
04:47:13          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         12      1.00      0.00      0.00      0.00      0.00     99.00
04:47:13         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:13         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:14        all      3.16      0.00      0.00      0.00      0.00     96.84
04:47:14          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:14          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         12      1.00      0.00      0.00      0.00      0.00     99.00
04:47:14         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:14         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:14        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:15        all      3.13      0.00      0.00      0.00      0.00     96.87
04:47:15          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:15          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         12      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:15         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:15        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:16        all      3.16      0.00      0.00      0.00      0.00     96.84
04:47:16          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:16          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         12      1.00      0.00      0.00      0.00      0.00     99.00
04:47:16         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:16         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:16        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:17        all      3.16      0.00      0.03      0.00      0.00     96.81
04:47:17          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:17          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         12      0.99      0.00      0.00      0.00      0.00     99.01
04:47:17         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:17         31      0.00      0.00      0.99      0.00      0.00     99.01

04:47:17        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:18        all      3.13      0.00      0.00      0.00      0.00     96.87
04:47:18          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:18          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         12      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:18         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:18        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:19        all      3.16      0.00      0.03      0.00      0.00     96.81
04:47:19          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:19          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         12      0.99      0.00      0.99      0.00      0.00     98.02
04:47:19         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:19         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:19        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:20        all      3.16      0.00      0.00      0.00      0.00     96.84
04:47:20          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:20          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         12      1.00      0.00      0.00      0.00      0.00     99.00
04:47:20         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:20         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:20        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:21        all      3.16      0.00      0.00      0.00      0.00     96.84
04:47:21          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:21          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         12      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         16      0.99      0.00      0.00      0.00      0.00     99.01
04:47:21         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:21         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:21        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:22        all      3.19      0.00      0.03      0.00      0.00     96.78
04:47:22          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22          1      0.00      0.00      1.00      0.00      0.00     99.00
04:47:22          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:22          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         12      1.98      0.00      0.00      0.00      0.00     98.02
04:47:22         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:22         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:22        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:23        all      3.16      0.00      0.00      0.00      0.00     96.84
04:47:23          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:23          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         12      1.00      0.00      0.00      0.00      0.00     99.00
04:47:23         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         27      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         28      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         29      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         30      0.00      0.00      0.00      0.00      0.00    100.00
04:47:23         31      0.00      0.00      0.00      0.00      0.00    100.00

04:47:23        CPU     %user     %nice   %system   %iowait    %steal     %idle
04:47:24        all      3.16      0.00      0.00      0.00      0.00     96.84
04:47:24          0      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24          1      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24          2      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24          3      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24          4    100.00      0.00      0.00      0.00      0.00      0.00
04:47:24          5      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24          6      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24          7      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24          8      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24          9      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         10      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         11      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         12      1.00      0.00      0.00      0.00      0.00     99.00
04:47:24         13      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         14      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         15      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         16      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         17      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         18      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         19      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         20      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         21      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         22      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         23      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         24      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         25      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         26      0.00      0.00      0.00      0.00      0.00    100.00
04:47:24         27      0.00      0.00      0.00      0.00      0.00    100.00
